"Dirección","Tipo de contenido","Código de respuesta","Respuesta","Indexabilidad","Estado de indexabilidad","Título 1","Longitud del título 1","Ancho de píxeles del título 1","Meta description 1","Longitud de la meta description 1","Ancho de píxeles de la meta description 1","Meta Keywords 1","Longitud de meta keywords 1","H1-1","Longitud de H1-1","H2-1","Longitud de H2-1","H2-2","Longitud de H2-2","Meta robots 1","X-Robots-Tag 1","Meta Refresh 1","Elemento de enlace canónico 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Elemento de enlace amphtml","Tamaño (bytes)","Transferido (bytes)","Total transferido (bytes)","CO2 (mg)","Clasificación de huella de carbono","Recuento de palabras","Número de oraciones","Media de palabras por oración","Puntuación de facilidad de lectura de Flesch","Lectura","Proporción de texto","Nivel de profundidad","Profundidad de carpeta","Link Score","Enlaces internos","Enlaces internos únicos","Enlaces JS únicos","% del total","Enlaces salientes","Enlaces salientes únicos","Enlaces salientes JS únicos","Enlaces salientes externos","Enlaces salientes externos únicos","Enlaces salientes JS externos únicos","Coincidencia casi duplicada más cercana","Semiduplicados (N.º)","Errores ortográficos","Errores gramaticales","Hash","Tiempo de respuesta","Last Modified","URL de redirección","Tipo de redirección","Cookies","Language","Versión HTTP","Enlace alternativo móvil","Dirección semánticamente similar más cercana","Puntuación de similitud semántica","N.º semánticamente similares","Puntuación de relevancia semántica","Dirección codificada de URL","Marca temporal del rastreo"
"https://fletespro.cl/bodegaje/santiago-centro","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Bodegaje y Arriendo de Bodegas en Santiago | FletesPro | FletesPro","66","595","Bodegaje y arriendo de bodegas en Santiago y Región Metropolitana. Tarifa base desde $6.500 CLP por m³ al mes. Espacios climatizados, vigilados 24h. Recogida a domicilio. Acceso online. Calculadora de bodegaje. Presupuesto gratis sin compromiso.","245","1565","bodegaje Santiago, arriendo bodega Santiago, bodegaje Región Metropolitana, guardar muebles Santiago, arriendo bodega guardar cosas, mini bodegas Santiago, bodegaje precios, precio bodegaje mes, almacenamiento Santiago, bodegas particulares, bodegas empresas, bodegaje con mudanza, self storage Santiago, espacios almacenamiento Región Metropolitana","349","Bodegaje y Arriendo de Bodegas en Santiago","42","Calculadora de Bodegaje","23","Servicio de Recogida a Domicilio","32","index, follow","","","https://fletespro.cl/bodegaje","","","","","","115006","21148","21148","8,101","","1009","259","3,896","23,200","Muy difícil","10,175","1","1","","232","111","0","94,870","176","94","0","2","2","0","","","","","3b271daabb9866b47be819747120375d","0,158","Mon, 27 Apr 2026 18:15:57 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/bodegaje/santiago-centro","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-talagante","text/html;charset=utf-8","200","OK","Indexable","","Fletes Talagante | Fletes Santiago Talagante, Flete Talagante Vitacura | FletesPro | FletesPro","94","814","Fletes Talagante. Fletes Santiago Talagante. Flete Talagante Vitacura. Valor flete Santiago a Talagante. Fletes y mudanzas Talagante. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","194","1222","fletes talagante, flete a talagante, flete camion talagante, flete talagante vitacura, fletes santiago talagante, valor de flete santiago a talagante, fletes y mudanzas en talagante","181","Fletes en Talagante","19","Precios de fletes en Talagante","30","Rutas de fletes desde y hacia Talagante","39","index, follow","","","https://fletespro.cl/fletes-talagante","","","","","","77059","16574","16574","6,349","","750","153","4,902","32,096","Difícil","12,469","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","e63ddc5f54b25af1528a7ed88bd87db3","0,112","Mon, 27 Apr 2026 18:15:55 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-talagante","2026-05-12 20:43:51"
"https://fletespro.cl/contacto","text/html;charset=utf-8","200","OK","Indexable","","Contacto - Mudanzas Santiago | Presupuesto Gratis | FletesPro | FletesPro","73","653","Contacta con FletesPro para mudanzas baratas, mudanzas económicas y servicio de mudanza en Santiago. Solicita presupuesto gratis y cotiza tu mudanza online.","156","1008","contacto mudanzas, presupuesto mudanza, cotizar mudanza, empresa de mudanzas, mudanzas baratas, mudanzas económicas, servicio de mudanza, empresas de mudanzas, mudanzas Santiago, mudanzas Región Metropolitana, mudanzas Chile","224","Contacto","8","Escríbenos por WhatsApp","23","¿Necesitas Presupuesto?","23","index, follow","","","https://fletespro.cl/contacto","","","","","","55543","12777","12777","4,895","","181","35","5,171","1,070","Muy difícil","10,944","1","0","","402","111","0","94,870","175","94","0","3","3","0","","","","","bd401c09ef46e8907eb13a2791b90e3","0,134","Mon, 27 Apr 2026 18:15:58 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/contacto","2026-05-12 20:43:51"
"https://fletespro.cl/embalajes","text/html;charset=utf-8","200","OK","Indexable","","Embalaje Profesional en Santiago | FletesPro | FletesPro","56","494","Servicio de embalaje profesional para mudanzas en Santiago y Región Metropolitana. Embalaje completo a domicilio con materiales incluidos. Embalaje de muebles, electrodomésticos y objetos frágiles. Presupuesto gratis.","217","1373","embalaje profesional Santiago, embalaje para mudanzas, embalaje mudanza, servicio embalaje profesional, embalaje completo, embalaje parcial, embalaje muebles, embalaje electrodomésticos, embalaje a domicilio, embalaje Región Metropolitana","238","Embalaje Profesional en Santiago","32","Tipos de Embalaje que Ofrecemos","31","Materiales Profesionales que Utilizamos","39","index, follow","","","https://fletespro.cl/embalajes","","","","","","108646","19614","19614","7,514","","869","206","4,218","9,404","Muy difícil","10,093","1","0","","351","111","0","94,870","178","94","0","2","2","0","","","","","c8b0a7a81f446c2b4d38d6b5a33c0bda","0,112","Mon, 27 Apr 2026 18:15:59 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/embalajes","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-cerrillos","text/html;charset=utf-8","200","OK","Indexable","","Fletes Cerrillos | Fletes y mudanzas | FletesPro | FletesPro","60","508","Fletes en Cerrillos. Fletes y mudanzas en la Región Metropolitana. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","127","803","fletes Cerrillos, fletes y mudanzas Cerrillos, flete Cerrillos, fletes baratos Cerrillos, fletes económicos Cerrillos","117","Fletes en Cerrillos","19","¿Por qué elegir FletesPro para fletes en Cerrillos?","51","¿Necesitas guardar mientras te instalas?","40","index, follow","","","https://fletespro.cl/fletes-cerrillos","","","","","","68946","15035","15035","5,760","","298","82","3,634","36,785","Difícil","9,689","1","0","","224","111","0","94,870","176","94","0","3","3","0","","","","","5259ac472fa57d5afa64711e3210690e","0,205","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-cerrillos","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-lo-barnechea","text/html;charset=utf-8","200","OK","Indexable","","Fletes Lo Barnechea | Fletes económicos y mudanzas | FletesPro | FletesPro","74","671","Fletes en Lo Barnechea. Fletes económicos Lo Barnechea. Flete Melipilla Lo Barnechea, fletes y mudanzas en la comuna. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","178","1143","fletes lo barnechea, flete melipilla lo barnechea, fletes economicos lo barnechea, fletes en lo barnechea","105","Fletes en Lo Barnechea","22","Precios de fletes en Lo Barnechea","33","Rutas desde y hacia Lo Barnechea","32","index, follow","","","https://fletespro.cl/fletes-lo-barnechea","","","","","","79179","17166","17166","6,576","","864","160","5,400","40,183","Difícil","12,775","1","0","","224","111","0","94,870","176","94","0","3","3","0","","","","","54c0c74dc445a0fc23d59d9fa782f70b","0,119","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-lo-barnechea","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-el-bosque","text/html;charset=utf-8","200","OK","Indexable","","Fletes El Bosque | Fletes baratos y mudanzas | Cotiza online | FletesPro | FletesPro","84","725","Fletes en El Bosque y fletes comuna El Bosque. Fletes baratos y económicos en El Bosque Santiago. Flete desde El Bosque a Puente Alto o a Buin. Fletes y mudanzas El Bosque. Cotiza gratis por WhatsApp.","200","1273","fletes el bosque, cuanto cuesta un flete de el bosque a buin, flete desde el bosque a puente alto, flete el bosque, fletes baratos en el bosque, fletes comuna el bosque, fletes economicos en el bosque, fletes el bosque mercado libre, fletes en el bosque, fletes en el bosque santiago, fletes y mudanzas el bosque","312","Fletes en El Bosque","19","Precios de fletes en El Bosque","30","Rutas desde y hacia El Bosque","29","index, follow","","","https://fletespro.cl/fletes-el-bosque","","","","","","78949","16911","16911","6,478","","931","162","5,747","59,699","Bastante difícil","12,799","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","da507503e3e38b31379d1956d947a532","0,130","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-el-bosque","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-construccion","text/html;charset=utf-8","200","OK","Indexable","","Fletes para Constructoras | Fletes materiales construcción | FletesPro | FletesPro","82","713","Fletes para constructoras en la Región Metropolitana. Fletes de materiales de construcción, compras a pedido, arriendo de equipos. Personal shopper para constructoras. Cotiza por WhatsApp.","188","1193","flete de materiales construccion, fletes materiales construccion, fletes de materiales de construccion, arriendo fletes construccion, camion para fletes 20 toneladas construccion, flete de materiales construccion de santiago a san felipe, flete material construccion av matta, fletes para construccion, permiso para efectuar fletes transporte de materiales de construccion, precio arriendo fletes construccion","409","Fletes para constructoras en la Región Metropolitana","52","Servicios para constructoras","28","Fletes de materiales a regiones","31","index, follow","","","https://fletespro.cl/fletes-construccion","","","","","","71844","15822","15822","6,061","","346","84","4,119","21,962","Muy difícil","9,998","1","0","","225","111","0","94,870","175","94","0","3","3","0","","","","","4e2d91eeed1e8e2f927aa364dc05346c","0,226","Mon, 27 Apr 2026 18:15:58 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-construccion","2026-05-12 20:43:52"
"https://fletespro.cl/mudanzas-la-cisterna","text/html;charset=utf-8","200","OK","Indexable","","Mudanzas La Cisterna | Mudanzas en La Cisterna | FletesPro","58","534","Mudanzas en La Cisterna. Cotiza online. Presupuesto gratis. Salvoconducto, ayudantes. Zona sur Santiago. WhatsApp +56 9 7979 6841.","130","847","mudanzas La Cisterna, mudanzas en La Cisterna, fletes La Cisterna, mudanzas sur Santiago, traslado La Cisterna","110","Mudanzas en La Cisterna","23","Precios de mudanzas en La Cisterna","34","Rutas que cubrimos desde La Cisterna","36","index, follow","","","https://fletespro.cl/mudanzas-la-cisterna","","","","","","75118","16208","16208","6,209","","469","112","4,188","33,926","Difícil","10,321","1","0","","114","111","0","94,870","175","94","0","3","3","0","","","","","ae2283a9ea6d251236ad798bffabd61a","0,182","Mon, 27 Apr 2026 18:16:02 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/mudanzas-la-cisterna","2026-05-12 20:43:52"
"https://fletespro.cl/mudanzas/antiguedades","text/html;charset=utf-8","404","Page not found: /mudanzas/antiguedades","No indexable","Error de cliente","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","111","111","0","94,870","0","0","0","0","0","0","","","","","","0,276","","","","","","1.1","","","","","","https://fletespro.cl/mudanzas/antiguedades","2026-05-12 20:43:52"
"https://fletespro.cl/fletes-alhue","text/html;charset=utf-8","200","OK","Indexable","","Fletes Alhué | Fletes y mudanzas | FletesPro | FletesPro","56","487","Fletes en Alhué. Fletes y mudanzas en la Región Metropolitana. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","123","788","fletes Alhué, fletes y mudanzas Alhué, flete Alhué, fletes baratos Alhué, fletes económicos Alhué","97","Fletes en Alhué","15","¿Por qué elegir FletesPro para fletes en Alhué?","47","Opiniones de Nuestros Clientes","30","index, follow","","","https://fletespro.cl/fletes-alhue","","","","","","67754","14688","14688","5,627","","272","76","3,579","41,156","Difícil","9,528","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","35f6098b4e8f4b12394cce7b32d05609","0,326","Mon, 27 Apr 2026 18:15:52 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-alhue","2026-05-12 20:43:52"
"https://fletespro.cl/mudanzas","text/html; charset=utf-8","200","OK","No indexable","Redirigido","","0","0","","0","0","","0","","0","","0","","0","","","0; url=/mudanzas-santiago","","","","","","","104","111","111","0,043","","0","","","","","0,000","1","0","","119","111","0","94,870","0","0","0","0","0","0","","","","","8608d8e05ad2f2da1b29972d75155623","0,097","Mon, 27 Apr 2026 18:16:02 GMT","https://fletespro.cl/mudanzas-santiago","Redirección meta refresh","","","1.1","","","","","","https://fletespro.cl/mudanzas","2026-05-12 20:43:52"
"https://fletespro.cl/bodegaje/puente-alto","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Bodegaje y Arriendo de Bodegas en Santiago | FletesPro | FletesPro","66","595","Bodegaje y arriendo de bodegas en Santiago y Región Metropolitana. Tarifa base desde $6.500 CLP por m³ al mes. Espacios climatizados, vigilados 24h. Recogida a domicilio. Acceso online. Calculadora de bodegaje. Presupuesto gratis sin compromiso.","245","1565","bodegaje Santiago, arriendo bodega Santiago, bodegaje Región Metropolitana, guardar muebles Santiago, arriendo bodega guardar cosas, mini bodegas Santiago, bodegaje precios, precio bodegaje mes, almacenamiento Santiago, bodegas particulares, bodegas empresas, bodegaje con mudanza, self storage Santiago, espacios almacenamiento Región Metropolitana","349","Bodegaje y Arriendo de Bodegas en Santiago","42","Calculadora de Bodegaje","23","Servicio de Recogida a Domicilio","32","index, follow","","","https://fletespro.cl/bodegaje","","","","","","114990","21152","21152","8,103","","1009","259","3,896","23,200","Muy difícil","10,173","1","1","","225","111","0","94,870","176","94","0","2","2","0","","","","","e2bc3c27670ca0d985dbe0dc162ef14a","0,136","Mon, 27 Apr 2026 18:15:57 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/bodegaje/puente-alto","2026-05-12 20:43:52"
"https://fletespro.cl/fletes-isla-de-maipo","text/html;charset=utf-8","200","OK","Indexable","","Fletes Isla de Maipo | Fletes y mudanzas | FletesPro | FletesPro","64","553","Fletes en Isla de Maipo. Fletes y mudanzas en la Región Metropolitana. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","131","835","flete camion de isla de maipo a puente alto, flete de isla de maipo a puente alto, flete maquinaria isla de maipo, fleted en isla de maipo, fletes en isla de maipo","163","Fletes en Isla de Maipo","23","¿Por qué elegir FletesPro para fletes en Isla de Maipo?","55","Opiniones de Nuestros Clientes","30","index, follow","","","https://fletespro.cl/fletes-isla-de-maipo","","","","","","68034","14714","14714","5,637","","310","76","4,079","51,506","Bastante difícil","9,712","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","bd47133754d64dafb2068fc79484ab03","0,120","Mon, 27 Apr 2026 18:15:53 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-isla-de-maipo","2026-05-12 20:43:52"
"https://fletespro.cl/fletes-independencia","text/html;charset=utf-8","200","OK","Indexable","","Fletes Independencia | Fletes baratos, camión rampla y camioneta | FletesPro | FletesPro","88","781","Fletes en Independencia. Fletes baratos y económicos Independencia. Flete camión rampla Independencia y flete camioneta Independencia. Fletes desde Independencia a La Reina, a Pudahuel, San Joaquín. Fletes Santiago centro Independencia. Cotiza gratis.","251","1605","fletes independencia, flete camion rampla independencia, flete camioneta independencia, flete desde independencia a la reina, flete en independencia, fletes baratos en independencia, fletes baratos independencia, fletes comuna de independencia a pudahuel, fletes comuna independencia, fletes de san joaquin a independencia, fletes economicos desde independencia a la reina, fletes economicos independencia, fletes independencia baratos, fletes independencia santiago, fletes por independencia, fletes santiago centro independencia","530","Fletes en Independencia","23","Precios de fletes en Independencia","34","Rutas desde y hacia Independencia","33","index, follow","","","https://fletespro.cl/fletes-independencia","","","","","","81146","17397","17397","6,664","","878","171","5,135","10,744","Muy difícil","13,246","1","0","","224","111","0","94,870","176","94","0","3","3","0","","","","","998b4cb31ceb78e417163f070ff6feae","1,055","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-independencia","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-la-cisterna","text/html;charset=utf-8","200","OK","Indexable","","Fletes La Cisterna | Camionetas y mudanzas | Fletes económicos | FletesPro | FletesPro","86","770","Fletes en La Cisterna. Camionetas para fletes La Cisterna. Flete La Cisterna a Estación Central, flete mudanza La Cisterna, fletes económicos La Cisterna. Fletes y mudanzas La Cisterna. Cotiza gratis.","200","1229","fletes la cisterna, camionetas para fletes la cisterna, flete en la cisterna, flete la cisterna a estacion central, flete mudanza la cisterna, flete san ramon la cisterna, fletes economicos en la cisterna, fletes economicos la cisterna, fletes mudanzas la cisterna, fletes y mudanzas la cisterna","295","Fletes en La Cisterna","21","Precios de fletes en La Cisterna","32","Rutas desde y hacia La Cisterna","31","index, follow","","","https://fletespro.cl/fletes-la-cisterna","","","","","","79730","16998","16998","6,512","","976","172","5,674","39,157","Difícil","13,503","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","9d0fd0b869f6560d010c5ab2c0558c78","0,318","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-la-cisterna","2026-05-12 20:43:52"
"https://fletespro.cl/blog/como-mudarse-con-mascotas-santiago-guia","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Cómo mudarse con mascotas en Santiago: guía para no volverse loco (ni ellos tampoco) | Blog FletesPro | FletesPro","113","1022","Cómo mudarse con mascotas en Santiago sin estrés: perro, gato, transporte y día D. Consejos y opciones de traslado. Guía práctica. Cotiza tu mudanza.","149","941","fletes, mudanzas, Santiago, regiones Chile, fletes baratos, blog fletes","71","Cómo mudarse con mascotas en Santiago: guía para no volverse loco (ni ellos tampoco)","84","Tabla de contenidos","19","Cómo mudarse con mascotas en Santiago: guía para no volverse loco (ni ellos tampoco)","84","index, follow","","","https://fletespro.clundefined/","","","","","","75870","20136","20136","7,714","","1960","253","7,747","45,483","Difícil","22,148","1","1","","37","6","0","5,130","232","100","0","2","2","0","","","","","96d2a1ab845291cb6ef8f93057bb200f","0,220","Mon, 27 Apr 2026 18:16:17 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/blog/como-mudarse-con-mascotas-santiago-guia","2026-05-12 20:43:52"
"https://fletespro.cl/mudanzas-san-miguel","text/html;charset=utf-8","200","OK","Indexable","","Mudanzas San Miguel | Mudanzas en San Miguel | FletesPro","56","531","Mudanzas en San Miguel. Cotiza online. Presupuesto gratis. Salvoconducto, ayudantes. Zona sur Santiago. WhatsApp +56 9 7979 6841.","129","846","mudanzas San Miguel, mudanzas en San Miguel, servicio mudanzas San Miguel, fletes San Miguel, mudanzas zona sur Santiago","120","Mudanzas en San Miguel","22","Precios de mudanzas en San Miguel","33","Rutas que cubrimos desde San Miguel","35","index, follow","","","https://fletespro.cl/mudanzas-san-miguel","","","","","","75057","16195","16195","6,204","","461","113","4,080","35,513","Difícil","10,274","1","0","","114","111","0","94,870","175","94","0","3","3","0","","","","","d2afa70d7149f07c9b170bc93795278c","0,158","Mon, 27 Apr 2026 18:16:01 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/mudanzas-san-miguel","2026-05-12 20:43:52"
"https://fletespro.cl/fletes-tiltil","text/html;charset=utf-8","200","OK","Indexable","","Fletes Til Til | Cuánto sale flete Santiago a Tiltil | FletesPro | FletesPro","76","607","Fletes Til Til. Cuánto sale un flete de Santiago a Tiltil. Fletes San Joaquín a Tiltil. Valor flete materiales Santiago centro a Tiltil. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","197","1170","cuanto sale un flete de santiago a tiltil, flete de barnechea a tiltil cuanto sale, flete sodimac quilicual a tiltil valor, fletes de santiago tiltil, fletes san joaquin a tiltil, valor flete materiales santiago centro a tiltil","227","Fletes en Tiltil","16","Precios de fletes a Tiltil","26","Rutas de fletes desde y hacia Tiltil","36","index, follow","","","https://fletespro.cl/fletes-tiltil","","","","","","76134","16417","16417","6,289","","744","144","5,167","43,534","Difícil","12,106","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","202a45e3fa573461456d53c156b6c251","0,468","Mon, 27 Apr 2026 18:15:52 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-tiltil","2026-05-12 20:43:52"
"https://fletespro.cl/mudanzas/internacionales","text/html; charset=utf-8","200","OK","No indexable","Redirigido","","0","0","","0","0","","0","","0","","0","","0","","","0; url=/mudanzas-santiago","","","","","","","104","111","111","0,043","","0","","","","","0,000","1","1","","111","111","0","94,870","0","0","0","0","0","0","","","","","8608d8e05ad2f2da1b29972d75155623","0,107","Mon, 27 Apr 2026 18:16:02 GMT","https://fletespro.cl/mudanzas-santiago","Redirección meta refresh","","","1.1","","","","","","https://fletespro.cl/mudanzas/internacionales","2026-05-12 20:43:52"
"https://fletespro.cl/bodegaje/la-florida","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Bodegaje y Arriendo de Bodegas en Santiago | FletesPro | FletesPro","66","595","Bodegaje y arriendo de bodegas en Santiago y Región Metropolitana. Tarifa base desde $6.500 CLP por m³ al mes. Espacios climatizados, vigilados 24h. Recogida a domicilio. Acceso online. Calculadora de bodegaje. Presupuesto gratis sin compromiso.","245","1565","bodegaje Santiago, arriendo bodega Santiago, bodegaje Región Metropolitana, guardar muebles Santiago, arriendo bodega guardar cosas, mini bodegas Santiago, bodegaje precios, precio bodegaje mes, almacenamiento Santiago, bodegas particulares, bodegas empresas, bodegaje con mudanza, self storage Santiago, espacios almacenamiento Región Metropolitana","349","Bodegaje y Arriendo de Bodegas en Santiago","42","Calculadora de Bodegaje","23","Servicio de Recogida a Domicilio","32","index, follow","","","https://fletespro.cl/bodegaje","","","","","","114986","21156","21156","8,104","","1009","259","3,896","23,200","Muy difícil","10,173","1","1","","225","111","0","94,870","176","94","0","2","2","0","","","","","f7df314c69301be7e44ef6f1e4bf1190","0,198","Mon, 27 Apr 2026 18:15:55 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/bodegaje/la-florida","2026-05-12 20:43:52"
"https://fletespro.cl/_nuxt/PortesCalculator.BDSpLBIM.css","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1379","1379","1379","0,528","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,128","Mon, 27 Apr 2026 18:16:30 GMT","","","","","1.1","","","","","","https://fletespro.cl/_nuxt/PortesCalculator.BDSpLBIM.css","2026-05-12 20:43:52"
"https://fletespro.cl/fletes-la-granja","text/html;charset=utf-8","200","OK","Indexable","","Fletes La Granja | Fletes baratos y económicos | Valor flete Metro | FletesPro | FletesPro","90","769","Fletes en La Granja. Fletes baratos y económicos La Granja. Valor de flete desde La Granja a Conchalí, valor flete Metro La Granja a Metro Vespucio Norte. Fletes comuna La Granja. Cotiza gratis.","194","1193","fletes en la granja, fletes baratos en la granja, fletes comuna la granja, fletes economicos la granja, valor de flete desde la granja a conchali, valor flete desde metro la granja a metro vespucio norte","203","Fletes en La Granja","19","Precios y valor de flete en La Granja","37","Rutas desde y hacia La Granja","29","index, follow","","","https://fletespro.cl/fletes-la-granja","","","","","","78428","16708","16708","6,401","","907","153","5,928","48,501","Difícil","12,879","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","cbff0ad7591c167a56e5542226bc1c0a","0,146","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-la-granja","2026-05-12 20:43:52"
"https://fletespro.cl/fletes-providencia","text/html;charset=utf-8","200","OK","Indexable","","Fletes Providencia | Fletes baratos y económicos Providencia | FletesPro | FletesPro","84","738","Fletes en Providencia. Fletes baratos y económicos Providencia. Servicio de fletes y mudanzas en Providencia, La Reina, Ñuñoa, Estación Central. Mini fletes y fletes pequeños. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","236","1479","fletes providencia, fletes economicos providencia, flete barato providencia, fletes baratos providencia, fletes y mudanzas providencia, fletes desde providencia, fletes entre providencia y la reina, servicio de fletes providencia, mini fletes providencia, fletes pequeños providencia","283","Fletes en Providencia","21","Precios de fletes en Providencia","32","Rutas de fletes desde y hacia Providencia","41","index, follow","","","https://fletespro.cl/fletes-providencia","","","","","","79693","17280","17280","6,620","","929","179","5,190","28,907","Muy difícil","13,432","1","0","","225","111","0","94,870","176","94","0","3","3","0","","","","","7412426aa2c6a90d1b45600fdca7659a","0,112","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-providencia","2026-05-12 20:43:52"
"https://fletespro.cl/legal","text/html;charset=utf-8","404","Page not found: /legal","No indexable","Error de cliente","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","111","111","0","94,870","0","0","0","0","0","0","","","","","","0,176","","","","","","1.1","","","","","","https://fletespro.cl/legal","2026-05-12 20:43:52"
"https://fletespro.cl/fletes-quinta-normal","text/html;charset=utf-8","200","OK","Indexable","","Fletes Quinta Normal | Fletes baratos y económicos Quinta Normal | FletesPro | FletesPro","88","785","Fletes en Quinta Normal. Fletes baratos y económicos Quinta Normal. Fletes chicos Santiago Quinta Normal. Furgón y fletes y mudanzas Quinta Normal. Valor flete Quinta Normal a Concepción. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","248","1590","fletes quinta normal, fletes economicos quinta normal, fletes baratos quinta normal, fletes chicos quinta normal, fletes y mudanzas quinta normal, furgon fletes quinta normal, valor flete quinta normal concepcion","212","Fletes en Quinta Normal","23","Precios de fletes en Quinta Normal","34","Rutas de fletes desde y hacia Quinta Normal","43","index, follow","","","https://fletespro.cl/fletes-quinta-normal","","","","","","79564","17307","17307","6,630","","977","177","5,520","44,069","Difícil","13,533","1","0","","224","111","0","94,870","176","94","0","3","3","0","","","","","8c1a6af34f16837e489e824b471c826b","0,284","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-quinta-normal","2026-05-12 20:43:52"
"https://fletespro.cl/bodegaje/las-condes","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Bodegaje y Arriendo de Bodegas en Santiago | FletesPro | FletesPro","66","595","Bodegaje y arriendo de bodegas en Santiago y Región Metropolitana. Tarifa base desde $6.500 CLP por m³ al mes. Espacios climatizados, vigilados 24h. Recogida a domicilio. Acceso online. Calculadora de bodegaje. Presupuesto gratis sin compromiso.","245","1565","bodegaje Santiago, arriendo bodega Santiago, bodegaje Región Metropolitana, guardar muebles Santiago, arriendo bodega guardar cosas, mini bodegas Santiago, bodegaje precios, precio bodegaje mes, almacenamiento Santiago, bodegas particulares, bodegas empresas, bodegaje con mudanza, self storage Santiago, espacios almacenamiento Región Metropolitana","349","Bodegaje y Arriendo de Bodegas en Santiago","42","Calculadora de Bodegaje","23","Servicio de Recogida a Domicilio","32","index, follow","","","https://fletespro.cl/bodegaje","","","","","","114986","21141","21141","8,099","","1009","259","3,896","23,200","Muy difícil","10,173","1","1","","225","111","0","94,870","176","94","0","2","2","0","","","","","eda94e8438c49e81519e7c41152ca347","0,144","Mon, 27 Apr 2026 18:15:55 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/bodegaje/las-condes","2026-05-12 20:43:52"
